subscriber_id,account_id,age,gender,region,country,signup_date,current_plan,signup_channel,device_primary,household_size,churn_status,churn_date,price_increase_flag,is_resub
SUB_002664,ACC_002506,24.0,Female,North America,CA,2025-12-22,Basic-Ads,Paid Search,Mobile,3.0,0,,1,0
SUB_002665,ACC_002506,49.0,Male,North America,US,2025-05-20,Basic-Ads,Organic,TV,1.0,0,,0,0
SUB_002666,ACC_002507,29.0,Undisclosed,North America,US,2025-08-30,Standard,Paid Social,Mobile,4.0,1,2026-01-03,0,0
SUB_002667,ACC_002508,43.0,Female,North America,US,2022-05-21,Standard,Paid Social,Mobile,,0,,0,0
SUB_002668,ACC_002509,22.0,Male,North America,US,2025-05-01,Standard,Organic,Web,6.0,0,,0,0
SUB_002669,ACC_002510,25.0,Male,North America,US,2024-08-14,Basic-Ads,Free Trial,Mobile,1.0,1,2025-09-03,0,0
SUB_002670,ACC_002511,43.0,Male,North America,CA,2025-06-14,Standard,Paid Search,TV,1.0,0,,0,0
SUB_002671,ACC_002512,50.0,Male,North America,US,2025-03-31,Basic-Ads,Paid Search,TV,1.0,1,2025-04-16,0,0
SUB_002672,ACC_002513,25.0,Female,Western Europe,UK,2024-04-15,Premium,Paid Social,Mobile,2.0,1,2025-05-01,0,0
SUB_002673,ACC_002514,24.0,Male,Western Europe,DE,2024-10-24,Standard,Free Trial,Mobile,3.0,0,,0,0
SUB_002674,ACC_002515,62.0,Female,North America,US,2024-03-28,Standard,Free Trial,Tablet,2.0,0,,0,0
SUB_002675,ACC_002515,26.0,Undisclosed,North America,US,2024-05-20,Premium,Bundle,TV,2.0,0,,0,0
SUB_002676,ACC_002516,40.0,Female,Western Europe,UK,2025-07-27,Standard,Bundle,Web,2.0,0,,0,0
SUB_002677,ACC_002517,27.0,Male,North America,US,2024-07-22,Standard,Paid Social,TV,,1,2025-07-24,0,1
SUB_002678,ACC_002517,46.0,Female,North America,US,2026-01-11,Standard,Paid Social,Tablet,1.0,1,2026-03-03,1,0
SUB_002679,ACC_002518,55.0,Female,Western Europe,DE,2024-04-28,Standard,Organic,TV,1.0,0,,0,0
SUB_002680,ACC_002519,53.0,Female,Western Europe,UK,2026-03-16,Basic-Ads,Paid Search,Mobile,4.0,0,,0,0
SUB_002681,ACC_002520,66.0,Male,North America,US,2022-08-18,Premium,Paid Social,Tablet,2.0,0,,0,1
SUB_002682,ACC_002521,55.0,Male,North America,CA,2025-08-16,Standard,Free Trial,TV,4.0,0,,0,0
SUB_002683,ACC_002522,44.0,Female,Western Europe,DE,2024-03-03,Basic-Ads,Organic,TV,2.0,0,,0,0
SUB_002684,ACC_002523,61.0,,Western Europe,UK,2024-06-06,Basic-Ads,Bundle,Mobile,,0,,0,0
SUB_002685,ACC_002524,29.0,Male,Western Europe,NL,2022-07-08,Basic-Ads,Organic,Mobile,2.0,0,,0,0
SUB_002686,ACC_002525,49.0,Male,North America,US,2024-07-31,Premium,Organic,Web,1.0,0,,0,0
SUB_002687,ACC_002526,28.0,Female,North America,US,2023-10-01,Premium,Bundle,Web,3.0,0,,0,0
SUB_002688,ACC_002527,61.0,Female,North America,US,2024-03-13,Basic-Ads,Free Trial,TV,2.0,0,,0,0
SUB_002689,ACC_002528,38.0,Male,Western Europe,DE,2024-10-04,Standard,Paid Social,Web,3.0,0,,0,0
SUB_002690,ACC_002529,52.0,Male,North America,US,2026-03-15,Standard,Free Trial,Mobile,,1,2026-03-30,0,0
SUB_002691,ACC_002530,49.0,Male,Western Europe,UK,2025-09-03,Basic-Ads,Paid Search,TV,1.0,1,2026-03-04,1,0
SUB_002692,ACC_002531,40.0,Undisclosed,Western Europe,NL,2024-07-05,Premium,Paid Search,Web,3.0,1,2025-09-16,1,1
SUB_002693,ACC_002532,43.0,Female,North America,CA,2025-03-13,Premium,Organic,Tablet,2.0,0,,0,0
SUB_002694,ACC_002533,19.0,Female,Western Europe,NL,2024-05-26,Standard,Paid Search,TV,2.0,1,2025-04-29,0,0
SUB_002695,ACC_002534,61.0,Female,North America,CA,2024-04-16,Standard,Free Trial,Web,1.0,1,2026-02-22,1,0
SUB_002696,ACC_002535,28.0,,Western Europe,DE,2024-10-26,Standard,Free Trial,TV,2.0,0,,0,0
SUB_002697,ACC_002536,32.0,Male,North America,US,2023-06-27,Basic-Ads,Paid Search,Mobile,1.0,1,2025-12-27,0,0
SUB_002698,ACC_002536,55.0,,Western Europe,ES,2023-05-26,Basic-Ads,Paid Social,Web,,0,,0,0
SUB_002699,ACC_002536,,Male,Western Europe,UK,2023-09-01,Standard,Free Trial,Web,2.0,0,,0,0
SUB_002700,ACC_002537,41.0,Female,Western Europe,UK,2026-02-20,Standard,Free Trial,TV,1.0,0,,0,0
SUB_002701,ACC_002538,54.0,Female,Western Europe,NL,2024-09-05,Standard,Referral,TV,,1,2025-09-28,1,0
SUB_002702,ACC_002539,32.0,Male,Western Europe,UK,2025-05-04,Basic-Ads,Organic,Tablet,4.0,1,2026-01-12,0,0
SUB_002703,ACC_002540,28.0,Male,North America,US,2025-05-20,Standard,Organic,TV,1.0,0,,0,0
SUB_002704,ACC_002541,66.0,Female,Western Europe,ES,2022-08-08,Premium,Paid Search,TV,1.0,0,,0,0
SUB_002705,ACC_002542,27.0,Male,Western Europe,DE,2023-11-10,Basic-Ads,Paid Search,TV,,1,2025-11-29,0,0
SUB_002706,ACC_002543,42.0,Female,Western Europe,UK,2023-04-15,Basic-Ads,Referral,Mobile,1.0,0,,0,0
SUB_002707,ACC_002544,23.0,Male,Western Europe,FR,2025-07-21,Standard,Paid Social,TV,4.0,1,2025-09-27,1,1
SUB_002708,ACC_002544,45.0,Female,North America,US,2025-03-02,Premium,Referral,TV,2.0,1,2026-03-04,1,0
SUB_002709,ACC_002544,36.0,Male,North America,CA,2022-08-04,Basic-Ads,Free Trial,Mobile,,0,,0,0
SUB_002710,ACC_002545,33.0,Male,North America,US,2026-03-01,Premium,Organic,TV,4.0,0,,0,0
SUB_002711,ACC_002546,45.0,Female,North America,CA,2026-03-13,Basic-Ads,Bundle,Mobile,3.0,0,,0,0
SUB_002712,ACC_002547,45.0,Male,Western Europe,UK,2025-02-20,Basic-Ads,Free Trial,TV,2.0,0,,0,0
SUB_002713,ACC_002548,62.0,Undisclosed,North America,CA,2026-01-29,Premium,Paid Social,TV,3.0,0,,0,0
SUB_002714,ACC_002549,29.0,Undisclosed,North America,CA,2023-05-12,Basic-Ads,Organic,TV,1.0,0,,0,0
SUB_002715,ACC_002550,57.0,Female,Western Europe,ES,2023-12-03,Basic-Ads,Organic,Web,2.0,1,2025-08-31,0,0
SUB_002716,ACC_002551,20.0,Female,North America,US,2025-12-16,Basic-Ads,Paid Search,TV,3.0,0,,0,1
SUB_002717,ACC_002552,45.0,Female,North America,US,2025-08-21,Basic-Ads,Paid Social,TV,2.0,1,2026-02-20,0,0
SUB_002718,ACC_002553,36.0,Male,North America,US,2024-04-13,Standard,Paid Search,Web,1.0,0,,0,1
SUB_002719,ACC_002554,70.0,,North America,US,2025-06-20,Basic-Ads,Paid Social,Mobile,1.0,1,2026-02-22,0,0
SUB_002720,ACC_002555,28.0,Female,North America,US,2026-03-30,Basic-Ads,Free Trial,Web,2.0,0,,0,0
SUB_002721,ACC_002556,36.0,Male,Western Europe,NL,2022-11-23,Basic-Ads,Paid Search,TV,1.0,0,,0,0
SUB_002722,ACC_002557,25.0,Female,North America,US,2023-04-12,Basic-Ads,Referral,Web,2.0,1,2025-07-21,0,0
SUB_002723,ACC_002557,26.0,Female,North America,US,2026-02-02,Basic-Ads,Organic,TV,4.0,0,,1,0
SUB_002724,ACC_002558,18.0,Male,North America,CA,2026-02-24,Basic-Ads,Free Trial,Tablet,2.0,0,,1,0
SUB_002725,ACC_002559,65.0,Female,Western Europe,ES,2025-09-16,Basic-Ads,Free Trial,Mobile,4.0,0,,1,0
SUB_002726,ACC_002560,54.0,Female,Western Europe,DE,2022-06-03,Standard,Free Trial,Mobile,,0,,0,0
SUB_002727,ACC_002561,25.0,Female,Western Europe,FR,2024-08-23,Premium,Paid Search,Mobile,2.0,0,,0,0
SUB_002728,ACC_002561,35.0,Male,North America,US,2025-05-24,Basic-Ads,Organic,Web,2.0,0,,1,0
SUB_002729,ACC_002562,40.0,Female,North America,CA,2025-04-14,Premium,Bundle,TV,1.0,1,2025-09-18,0,0
SUB_002730,ACC_002563,37.0,,North America,CA,2025-01-05,Standard,Free Trial,Web,,0,,1,1
SUB_002731,ACC_002564,52.0,Male,Western Europe,UK,2025-12-27,Standard,Free Trial,Mobile,2.0,0,,0,0
SUB_002732,ACC_002565,49.0,Female,North America,US,2025-03-08,Premium,Paid Social,TV,4.0,1,2026-02-04,0,0
SUB_002733,ACC_002566,46.0,Female,North America,CA,2026-01-01,Standard,Paid Search,Tablet,2.0,0,,0,0
SUB_002734,ACC_002567,37.0,Female,North America,US,2025-10-19,Basic-Ads,Organic,TV,1.0,0,,1,0
SUB_002735,ACC_002568,20.0,Female,Western Europe,ES,2026-03-11,Premium,Organic,TV,4.0,0,,0,0
SUB_002736,ACC_002569,38.0,Female,North America,US,2026-01-05,Premium,Organic,TV,2.0,0,,0,0
SUB_002737,ACC_002570,42.0,Male,North America,US,2024-10-12,Standard,Referral,TV,1.0,0,,0,0
SUB_002738,ACC_002571,55.0,Female,Western Europe,UK,2026-03-15,Basic-Ads,Organic,TV,2.0,0,,0,0
SUB_002739,ACC_002572,40.0,Female,North America,US,2022-11-09,Basic-Ads,Organic,TV,3.0,0,,0,0
SUB_002740,ACC_002573,55.0,Female,North America,US,2023-03-09,Standard,Paid Social,Web,,0,,0,0
SUB_002741,ACC_002574,37.0,Female,Western Europe,UK,2024-11-01,Standard,Organic,Web,4.0,0,,0,0
SUB_002742,ACC_002574,24.0,Male,North America,US,2025-02-01,Standard,Paid Search,Mobile,4.0,1,2025-09-17,0,0
SUB_002743,ACC_002575,36.0,Female,North America,US,2025-06-23,Basic-Ads,Organic,Web,1.0,1,2025-10-09,0,0
SUB_002744,ACC_002576,41.0,Female,Western Europe,FR,2024-03-19,Basic-Ads,Referral,TV,2.0,0,,0,0
SUB_002745,ACC_002577,31.0,Female,North America,US,2024-11-13,Standard,Organic,Mobile,3.0,1,2026-01-01,0,0
SUB_002746,ACC_002578,29.0,Undisclosed,Western Europe,ES,2024-12-14,Premium,Organic,TV,4.0,1,2025-04-18,0,0
SUB_002747,ACC_002579,55.0,Male,North America,US,2025-05-14,Basic-Ads,Paid Search,,4.0,0,,1,0
SUB_002748,ACC_002580,27.0,Female,North America,US,2026-02-25,Basic-Ads,Free Trial,Mobile,3.0,0,,0,0
SUB_002749,ACC_002581,36.0,Male,Western Europe,DE,2024-07-21,Basic-Ads,Free Trial,TV,2.0,0,,0,0
SUB_002750,ACC_002582,70.0,Undisclosed,North America,US,2026-02-13,Premium,Free Trial,TV,2.0,0,,0,0
SUB_002751,ACC_002583,37.0,Male,North America,US,2025-12-05,Basic-Ads,Organic,TV,,0,,0,0
SUB_002752,ACC_002584,59.0,Female,Western Europe,NL,2023-04-26,Basic-Ads,Referral,Mobile,,0,,0,0
SUB_002753,ACC_002585,18.0,Female,North America,US,2024-02-02,Premium,Free Trial,Mobile,4.0,0,,0,0
SUB_002754,ACC_002586,35.0,Female,Western Europe,DE,2022-12-21,Basic-Ads,Paid Social,Web,1.0,1,2026-03-29,0,0
SUB_002755,ACC_002587,62.0,Female,Western Europe,UK,2025-07-30,Standard,Paid Search,TV,3.0,0,,0,1
SUB_002756,ACC_002588,20.0,Male,North America,CA,2023-02-23,Basic-Ads,Organic,Mobile,3.0,1,2026-01-21,0,0
SUB_002757,ACC_002589,18.0,,Western Europe,DE,2025-05-12,Standard,Free Trial,Web,2.0,1,2025-10-19,0,0
SUB_002758,ACC_002590,32.0,Female,North America,US,2024-12-15,Premium,Paid Search,Mobile,,0,,0,0
SUB_002759,ACC_002591,66.0,Male,North America,US,2026-02-28,Standard,Free Trial,Web,,0,,0,0
SUB_002760,ACC_002592,45.0,Male,Western Europe,DE,2025-11-04,Standard,Paid Social,Web,2.0,1,2026-01-25,0,0
SUB_002761,ACC_002593,41.0,Male,North America,CA,2024-11-05,Basic-Ads,Free Trial,Web,4.0,1,2025-04-07,1,0
SUB_002762,ACC_002594,29.0,Female,Western Europe,ES,2024-10-15,Standard,Organic,TV,1.0,1,2026-03-23,0,0
SUB_002763,ACC_002595,31.0,Male,Western Europe,DE,2023-10-26,Premium,Paid Social,TV,,0,,0,0
SUB_002764,ACC_002596,39.0,Female,Western Europe,DE,2025-06-27,Standard,Paid Search,TV,3.0,1,2025-07-14,0,0
SUB_002765,ACC_002597,21.0,Non-binary,North America,US,2025-08-10,Basic-Ads,Free Trial,TV,3.0,0,,0,0
SUB_002766,ACC_002598,18.0,Male,North America,US,2025-11-07,Basic-Ads,Free Trial,Mobile,4.0,1,2026-03-18,0,1
SUB_002767,ACC_002599,48.0,Female,North America,US,2025-08-15,Premium,Paid Social,Web,2.0,1,2026-01-24,1,0
SUB_002768,ACC_002600,44.0,Female,Western Europe,FR,2024-06-15,Standard,Free Trial,Mobile,1.0,1,2025-05-29,1,0
SUB_002769,ACC_002601,53.0,Male,North America,US,2025-08-20,Basic-Ads,Organic,TV,3.0,0,,0,1
SUB_002770,ACC_002602,31.0,Male,North America,US,2025-09-25,Standard,Organic,Mobile,3.0,0,,1,0
SUB_002771,ACC_002603,21.0,Female,North America,US,2025-11-04,Standard,Free Trial,TV,,0,,0,0
SUB_002772,ACC_002604,31.0,Male,Western Europe,FR,2024-02-01,Standard,Organic,Web,4.0,0,,0,0
SUB_002773,ACC_002605,46.0,Male,North America,US,2026-01-09,Basic-Ads,Free Trial,TV,5.0,1,2026-03-18,1,0
SUB_002774,ACC_002606,26.0,Male,North America,CA,2026-02-09,Basic-Ads,Free Trial,TV,2.0,0,,0,0
SUB_002775,ACC_002607,18.0,Undisclosed,Western Europe,UK,2024-06-23,Basic-Ads,Paid Social,Mobile,2.0,1,2025-10-15,0,0
SUB_002776,ACC_002608,29.0,Female,North America,US,2022-12-27,Premium,Referral,Mobile,1.0,0,,1,0
SUB_002777,ACC_002609,45.0,Female,North America,US,2026-01-29,Basic-Ads,Paid Social,TV,3.0,1,2026-03-28,0,0
SUB_002778,ACC_002610,38.0,Female,North America,US,2025-05-14,Basic-Ads,Paid Social,TV,6.0,1,2025-06-12,0,0
SUB_002779,ACC_002611,27.0,Female,North America,CA,2025-03-25,Premium,Paid Social,Mobile,2.0,1,2026-02-10,0,0
SUB_002780,ACC_002612,31.0,Male,Western Europe,DE,2025-06-09,Standard,Referral,Mobile,2.0,1,2026-01-21,0,0
SUB_002781,ACC_002613,53.0,Male,Western Europe,FR,2023-08-08,Premium,Free Trial,TV,2.0,0,,0,0
SUB_002782,ACC_002614,58.0,Male,Western Europe,ES,2024-05-25,Basic-Ads,Free Trial,TV,6.0,0,,0,0
SUB_002783,ACC_002615,57.0,Female,Western Europe,UK,2025-03-10,Standard,Organic,Mobile,4.0,1,2025-11-21,0,0
SUB_002784,ACC_002616,52.0,Undisclosed,Western Europe,DE,2023-04-09,Basic-Ads,Paid Social,TV,,1,2025-10-14,1,0
SUB_002785,ACC_002617,29.0,Female,Western Europe,ES,2025-03-09,Basic-Ads,Organic,TV,2.0,0,,0,0
SUB_002786,ACC_002618,26.0,Male,North America,US,2026-01-27,Basic-Ads,Organic,Mobile,3.0,0,,0,0
SUB_002787,ACC_002619,37.0,Male,North America,US,2023-07-16,Premium,Free Trial,Web,,0,,0,0
SUB_002788,ACC_002620,52.0,Female,Western Europe,UK,2022-08-12,Standard,Organic,Mobile,2.0,0,,1,1
SUB_002789,ACC_002621,36.0,Female,North America,US,2022-09-28,Premium,Bundle,Tablet,2.0,0,,0,0
SUB_002790,ACC_002622,47.0,Undisclosed,Western Europe,UK,2023-02-07,Basic-Ads,Bundle,,3.0,0,,0,0
SUB_002791,ACC_002623,27.0,Female,Western Europe,IT,2025-10-24,Basic-Ads,Organic,Web,4.0,1,2026-02-11,1,0
SUB_002792,ACC_002624,34.0,Male,North America,US,2025-12-15,Basic-Ads,Organic,TV,1.0,0,,0,0
SUB_002793,ACC_002625,36.0,Male,Western Europe,FR,2025-04-18,Premium,Organic,Mobile,2.0,0,,0,0
SUB_002794,ACC_002626,50.0,Male,North America,US,2023-12-13,Standard,Free Trial,TV,2.0,1,2025-11-01,0,0
SUB_002795,ACC_002627,24.0,Female,Western Europe,DE,2025-04-14,Basic-Ads,Organic,TV,3.0,0,,0,0
SUB_002796,ACC_002627,52.0,Female,Western Europe,UK,2024-07-10,Standard,Free Trial,TV,1.0,0,,0,0
SUB_002797,ACC_002628,31.0,Female,Western Europe,IT,2022-09-08,Basic-Ads,Organic,Web,2.0,0,,0,0
SUB_002798,ACC_002629,21.0,Female,North America,US,2022-11-18,Premium,Paid Search,Mobile,1.0,0,,0,1
SUB_002799,ACC_002630,26.0,Male,Western Europe,ES,2024-05-26,Basic-Ads,Bundle,TV,2.0,0,,0,0
SUB_002800,ACC_002631,68.0,Male,Western Europe,FR,2025-12-22,Standard,Referral,Web,3.0,0,,0,0
SUB_002801,ACC_002632,40.0,Female,North America,US,2026-03-16,Basic-Ads,Referral,TV,3.0,0,,0,0
SUB_002802,ACC_002632,66.0,Male,North America,US,2023-03-28,Premium,Free Trial,Mobile,4.0,0,,0,1
SUB_002803,ACC_002633,55.0,Female,North America,US,2026-03-17,Basic-Ads,Free Trial,Mobile,2.0,0,,1,0
SUB_002804,ACC_002633,23.0,Non-binary,North America,CA,2025-04-22,Basic-Ads,Free Trial,Mobile,2.0,1,2025-07-13,0,1
SUB_002805,ACC_002634,36.0,Female,North America,CA,2024-10-18,Basic-Ads,Free Trial,TV,1.0,0,,0,0
SUB_002806,ACC_002635,27.0,Female,North America,US,2024-10-10,Premium,Free Trial,TV,2.0,0,,0,0
SUB_002807,ACC_002636,68.0,Female,North America,US,2025-03-06,Basic-Ads,Paid Social,TV,3.0,1,2025-05-27,0,0
SUB_002808,ACC_002637,27.0,Male,Western Europe,UK,2024-04-25,Premium,Organic,Tablet,,0,,0,0
SUB_002809,ACC_002638,55.0,Male,Western Europe,DE,2024-12-16,Basic-Ads,Free Trial,TV,2.0,0,,0,0
SUB_002810,ACC_002639,54.0,Male,Western Europe,DE,2024-08-21,Standard,Free Trial,TV,4.0,0,,0,0
SUB_002811,ACC_002640,64.0,Male,North America,US,2023-03-09,Standard,Organic,TV,1.0,0,,0,0
SUB_002812,ACC_002641,36.0,Male,North America,US,2023-05-12,Standard,Free Trial,TV,3.0,0,,1,1
SUB_002813,ACC_002642,35.0,Non-binary,North America,US,2024-04-24,Basic-Ads,Organic,TV,1.0,0,,0,0
SUB_002814,ACC_002643,36.0,Female,Western Europe,DE,2026-02-01,Basic-Ads,Paid Social,Mobile,4.0,0,,0,0
SUB_002815,ACC_002644,70.0,Female,Western Europe,FR,2023-09-06,Basic-Ads,Paid Search,TV,2.0,1,2025-04-18,0,0
SUB_002816,ACC_002645,19.0,Female,Western Europe,UK,2022-09-19,Standard,Organic,Mobile,3.0,0,,1,0
SUB_002817,ACC_002646,38.0,Female,North America,US,2022-11-11,Standard,Free Trial,TV,2.0,0,,0,0
SUB_002818,ACC_002647,46.0,Male,Western Europe,DE,2025-01-12,Basic-Ads,Paid Search,Web,3.0,1,2025-12-01,0,0
SUB_002819,ACC_002648,41.0,Male,Western Europe,NL,2024-12-18,Basic-Ads,Paid Social,Mobile,3.0,1,2025-12-02,0,0
SUB_002820,ACC_002649,26.0,Male,Western Europe,ES,2025-09-02,Premium,Free Trial,Web,1.0,0,,0,0
SUB_002821,ACC_002650,30.0,Female,Western Europe,NL,2022-08-05,Basic-Ads,Paid Social,Mobile,,1,2025-07-28,0,0
SUB_002822,ACC_002651,25.0,Female,North America,US,2025-12-02,Basic-Ads,Bundle,Web,1.0,0,,0,0
SUB_002823,ACC_002652,24.0,Male,North America,US,2023-06-08,Basic-Ads,Paid Search,Web,3.0,1,2025-08-04,0,0
SUB_002824,ACC_002653,22.0,Female,Western Europe,NL,2026-03-25,Standard,Referral,Mobile,4.0,0,,0,0
SUB_002825,ACC_002654,57.0,Male,North America,US,2026-03-26,Basic-Ads,Referral,TV,5.0,0,,0,0
SUB_002826,ACC_002655,28.0,,North America,US,2024-02-13,Basic-Ads,Paid Social,Web,3.0,1,2025-10-18,0,0
SUB_002827,ACC_002656,21.0,Female,Western Europe,UK,2025-08-22,Premium,Paid Social,TV,1.0,1,2026-01-23,1,0
SUB_002828,ACC_002657,18.0,Female,North America,US,2025-01-07,Basic-Ads,Bundle,TV,1.0,0,,0,0
SUB_002829,ACC_002658,37.0,Male,North America,US,2026-02-16,Basic-Ads,Organic,Mobile,2.0,0,,0,0
SUB_002830,ACC_002659,46.0,Female,North America,US,2024-09-18,Standard,Referral,Mobile,4.0,1,2025-12-29,0,0
SUB_002831,ACC_002660,57.0,Male,North America,US,2023-08-30,Premium,Bundle,Mobile,3.0,0,,0,0
SUB_002832,ACC_002661,25.0,Female,Western Europe,UK,2023-10-29,Basic-Ads,Free Trial,TV,2.0,1,2025-05-24,0,0
SUB_002833,ACC_002662,43.0,Male,Western Europe,UK,2023-04-29,Standard,Free Trial,Mobile,4.0,1,2025-11-10,0,0
SUB_002834,ACC_002663,49.0,Male,North America,US,2024-09-25,Basic-Ads,Free Trial,Web,3.0,1,2025-09-30,0,0
SUB_002835,ACC_002664,32.0,Female,North America,US,2026-01-17,Basic-Ads,Paid Search,Mobile,1.0,0,,0,0
SUB_002836,ACC_002665,58.0,Male,Western Europe,FR,2022-06-20,Premium,Organic,TV,2.0,0,,0,0
SUB_002837,ACC_002666,65.0,Female,Western Europe,DE,2026-02-27,Basic-Ads,Paid Social,TV,2.0,0,,0,0
SUB_002838,ACC_002667,33.0,Male,North America,CA,2025-06-29,Basic-Ads,Paid Social,Mobile,1.0,1,2026-02-27,0,0
SUB_002839,ACC_002668,32.0,,Western Europe,DE,2024-07-28,Basic-Ads,Referral,Web,2.0,0,,0,0
SUB_002840,ACC_002669,26.0,Undisclosed,North America,US,2023-04-23,Basic-Ads,Organic,TV,3.0,0,,1,0
SUB_002841,ACC_002670,26.0,Female,Western Europe,DE,2024-08-04,Basic-Ads,Organic,TV,1.0,0,,1,0
SUB_002842,ACC_002671,22.0,Male,Western Europe,IT,2024-02-09,Standard,Paid Social,Web,2.0,0,,0,0
SUB_002843,ACC_002672,27.0,,North America,US,2024-12-30,Basic-Ads,Paid Social,Mobile,,1,2025-05-31,0,0
SUB_002844,ACC_002673,42.0,Female,North America,US,2026-03-08,Basic-Ads,Paid Social,Web,5.0,0,,0,0
SUB_002845,ACC_002674,23.0,Female,Western Europe,FR,2024-07-15,Basic-Ads,Free Trial,TV,2.0,1,2025-09-21,0,0
SUB_002846,ACC_002675,27.0,Male,North America,US,2025-06-14,Standard,Free Trial,TV,,0,,0,0
SUB_002847,ACC_002676,26.0,Male,Western Europe,UK,2025-05-28,Standard,Paid Social,Tablet,1.0,1,2026-03-07,0,0
SUB_002848,ACC_002677,35.0,Male,North America,US,2024-10-25,Standard,Free Trial,Mobile,2.0,0,,0,0
SUB_002849,ACC_002678,61.0,Female,North America,US,2023-10-26,Basic-Ads,Paid Social,Web,1.0,0,,0,0
SUB_002850,ACC_002679,40.0,Male,North America,US,2023-07-25,Standard,Paid Social,TV,6.0,0,,0,0
SUB_002851,ACC_002679,63.0,Male,North America,CA,2025-07-22,Standard,Free Trial,Mobile,3.0,0,,0,0
SUB_002852,ACC_002680,34.0,Male,Western Europe,IT,2025-06-26,Basic-Ads,Paid Social,TV,1.0,1,2025-10-12,0,0
SUB_002853,ACC_002681,42.0,Female,Western Europe,ES,2025-07-20,Basic-Ads,Paid Search,Mobile,1.0,1,2026-01-24,1,0
SUB_002854,ACC_002682,39.0,Male,Western Europe,UK,2025-12-29,Basic-Ads,Paid Social,Mobile,2.0,0,,0,1
SUB_002855,ACC_002683,,Female,North America,US,2024-04-15,Basic-Ads,Bundle,Mobile,4.0,0,,0,0
SUB_002856,ACC_002684,67.0,Female,North America,US,2024-11-09,Standard,Organic,Mobile,2.0,0,,0,0
SUB_002857,ACC_002685,40.0,Male,North America,US,2025-04-20,Basic-Ads,Bundle,TV,1.0,0,,0,0
SUB_002858,ACC_002686,61.0,Female,North America,US,2026-02-26,Standard,Paid Search,Web,3.0,0,,0,0
SUB_002859,ACC_002687,40.0,Female,North America,US,2024-10-30,Basic-Ads,Paid Search,Web,3.0,0,,0,0
SUB_002860,ACC_002688,62.0,Male,Western Europe,FR,2024-09-09,Basic-Ads,Paid Social,TV,3.0,0,,0,0
SUB_002861,ACC_002689,28.0,Male,North America,US,2024-05-01,Premium,Organic,Tablet,5.0,0,,0,0
SUB_002862,ACC_002690,35.0,Male,Western Europe,UK,2023-12-17,Basic-Ads,Organic,TV,5.0,1,2025-07-09,1,1
SUB_002863,ACC_002691,50.0,Female,Western Europe,UK,2025-12-02,Basic-Ads,Organic,Web,,0,,0,1
SUB_002864,ACC_002692,25.0,Female,North America,US,2025-10-25,Standard,Referral,TV,5.0,0,,0,0
SUB_002865,ACC_002693,21.0,Female,North America,US,2026-03-03,Basic-Ads,Organic,Tablet,4.0,0,,0,0
SUB_002866,ACC_002694,44.0,Male,Western Europe,DE,2024-10-01,Standard,Free Trial,Mobile,4.0,1,2025-09-08,0,0
SUB_002867,ACC_002695,41.0,Female,North America,US,2025-10-01,Basic-Ads,Paid Social,TV,2.0,0,,0,0
SUB_002868,ACC_002696,33.0,Male,North America,US,2023-02-24,Basic-Ads,Paid Social,TV,1.0,0,,0,1
SUB_002869,ACC_002696,58.0,Male,North America,CA,2025-11-29,Standard,Organic,TV,1.0,0,,0,0
SUB_002870,ACC_002696,55.0,Undisclosed,North America,US,2023-06-03,Standard,Free Trial,TV,4.0,0,,0,0
SUB_002871,ACC_002697,52.0,Female,Western Europe,UK,2024-02-08,Basic-Ads,Free Trial,Mobile,1.0,0,,0,1
SUB_002872,ACC_002698,22.0,Female,North America,US,2026-01-02,Basic-Ads,Bundle,Web,1.0,0,,0,0
SUB_002873,ACC_002699,55.0,Male,North America,US,2023-05-12,Basic-Ads,Paid Social,TV,4.0,0,,0,0
SUB_002874,ACC_002700,32.0,Female,North America,CA,2025-11-25,Basic-Ads,Bundle,Web,2.0,1,2025-12-31,0,0
SUB_002875,ACC_002701,25.0,Female,North America,US,2023-07-05,Standard,Free Trial,TV,2.0,1,2026-03-04,0,0
SUB_002876,ACC_002702,34.0,Female,Western Europe,FR,2023-05-24,Basic-Ads,Paid Social,TV,,1,2025-10-28,1,0
SUB_002877,ACC_002703,44.0,Male,Western Europe,FR,2025-09-19,Standard,Organic,Mobile,2.0,0,,0,0
SUB_002878,ACC_002704,48.0,Undisclosed,Western Europe,UK,2023-10-05,Premium,Paid Social,TV,5.0,1,2025-05-12,0,0
SUB_002879,ACC_002705,33.0,,North America,US,2025-07-16,Basic-Ads,Paid Search,Mobile,3.0,1,2026-01-15,1,0
SUB_002880,ACC_002706,51.0,,Western Europe,UK,2023-08-11,Premium,Paid Social,TV,,0,,0,0
SUB_002881,ACC_002707,64.0,Female,North America,US,2022-07-05,Basic-Ads,Free Trial,TV,1.0,1,2026-01-25,0,0
SUB_002882,ACC_002708,29.0,Male,Western Europe,ES,2024-06-24,Basic-Ads,Organic,Tablet,2.0,1,2025-11-19,0,0
SUB_002883,ACC_002709,32.0,Male,Western Europe,FR,2024-12-08,Standard,Paid Search,Mobile,2.0,1,2025-12-14,0,0
SUB_002884,ACC_002710,42.0,Female,North America,US,2025-11-14,Standard,Organic,Tablet,3.0,1,2026-03-03,1,0
SUB_002885,ACC_002711,60.0,Undisclosed,North America,US,2025-05-28,Standard,Organic,TV,2.0,0,,0,0
