change_id,subscriber_id,change_date,from_plan,to_plan,change_type,reason_code
CHG_001194,SUB_003358,2025-10-07,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001195,SUB_003359,2026-03-01,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001196,SUB_003360,2026-02-14,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001197,SUB_003361,2025-12-01,Standard,(cancelled),Cancellation,Content
CHG_001198,SUB_003362,2025-11-08,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001199,SUB_003367,2025-08-30,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001200,SUB_003369,2025-07-31,Standard,(cancelled),Cancellation,Content
CHG_001201,SUB_003373,2025-10-27,Standard,(cancelled),Cancellation,Service
CHG_001202,SUB_003374,2025-06-11,Premium,(cancelled),Cancellation,Cost
CHG_001203,SUB_003382,2025-05-28,Standard,(cancelled),Cancellation,Technical
CHG_001204,SUB_003386,2025-11-07,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001205,SUB_003387,2026-02-15,Premium,(cancelled),Cancellation,Cost
CHG_001206,SUB_003388,2025-11-08,Standard,(cancelled),Cancellation,Cost
CHG_001207,SUB_003389,2026-01-21,Basic-Ads,(cancelled),Cancellation,Content
CHG_001208,SUB_003391,2025-09-16,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001209,SUB_003395,2025-10-20,Basic-Ads,(cancelled),Cancellation,Service
CHG_001210,SUB_003396,2025-11-22,Basic-Ads,(cancelled),Cancellation,Service
CHG_001211,SUB_003397,2025-05-13,Standard,(cancelled),Cancellation,Service
CHG_001212,SUB_003399,2025-11-04,Standard,(cancelled),Cancellation,Cost
CHG_001213,SUB_003400,2025-09-29,Standard,(cancelled),Cancellation,Cost
CHG_001214,SUB_003406,2025-08-15,Basic-Ads,(cancelled),Cancellation,Other
CHG_001215,SUB_003407,2025-05-06,Premium,(cancelled),Cancellation,Cost
CHG_001216,SUB_003410,2026-03-30,Basic-Ads,(cancelled),Cancellation,Content
CHG_001217,SUB_003411,2025-09-01,Standard,(cancelled),Cancellation,Content
CHG_001218,SUB_003412,2025-11-23,Basic-Ads,(cancelled),Cancellation,Other
CHG_001219,SUB_003413,2025-11-30,Basic-Ads,(cancelled),Cancellation,Content
CHG_001220,SUB_003418,2025-07-17,Basic-Ads,(cancelled),Cancellation,Technical
CHG_001221,SUB_003419,2025-08-08,Standard,(cancelled),Cancellation,Technical
CHG_001222,SUB_003421,2025-10-24,Basic-Ads,(cancelled),Cancellation,Content
CHG_001223,SUB_003426,2025-05-10,Standard,(cancelled),Cancellation,Cost
CHG_001224,SUB_003430,2025-08-21,Standard,(cancelled),Cancellation,Technical
CHG_001225,SUB_003435,2026-02-20,Premium,(cancelled),Cancellation,Cost
CHG_001226,SUB_003436,2025-06-06,Basic-Ads,(cancelled),Cancellation,Technical
CHG_001227,SUB_003438,2025-12-29,Standard,(cancelled),Cancellation,Cost
CHG_001228,SUB_003440,2025-06-04,Premium,(cancelled),Cancellation,Technical
CHG_001229,SUB_003441,2025-08-22,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001230,SUB_003443,2025-04-26,Premium,(cancelled),Cancellation,Content
CHG_001231,SUB_003446,2025-11-25,Standard,(cancelled),Cancellation,Cost
CHG_001232,SUB_003448,2025-05-04,Standard,(cancelled),Cancellation,Technical
CHG_001233,SUB_003451,2026-01-16,Standard,(cancelled),Cancellation,NoReason
CHG_001234,SUB_003452,2026-03-03,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001235,SUB_003453,2025-09-08,Basic-Ads,(cancelled),Cancellation,Content
CHG_001236,SUB_003457,2025-11-15,Basic-Ads,(cancelled),Cancellation,Content
CHG_001237,SUB_003458,2025-10-11,Premium,(cancelled),Cancellation,Content
CHG_001238,SUB_003461,2025-10-02,Basic-Ads,(cancelled),Cancellation,Content
CHG_001239,SUB_003462,2026-02-27,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001240,SUB_003466,2025-08-27,Basic-Ads,(cancelled),Cancellation,Other
CHG_001241,SUB_003470,2025-06-17,Premium,(cancelled),Cancellation,Service
CHG_001242,SUB_003471,2026-02-06,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_001243,SUB_003475,2026-02-27,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_001244,SUB_003477,2025-08-07,Standard,(cancelled),Cancellation,Cost
CHG_001245,SUB_003479,2025-08-12,Basic-Ads,(cancelled),Cancellation,Service
CHG_001246,SUB_003481,2025-12-21,Standard,(cancelled),Cancellation,Content
CHG_001247,SUB_003485,2025-04-13,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001248,SUB_003498,2025-12-28,Standard,(cancelled),Cancellation,Technical
CHG_001249,SUB_003499,2025-12-24,Basic-Ads,(cancelled),Cancellation,Service
CHG_001250,SUB_003500,2026-03-17,Standard,(cancelled),Cancellation,Cost
CHG_001251,SUB_003507,2026-03-20,Standard,(cancelled),Cancellation,NoReason
CHG_001252,SUB_003510,2025-09-21,Basic-Ads,(cancelled),Cancellation,Content
CHG_001253,SUB_003513,2026-01-03,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001254,SUB_003516,2025-09-12,Basic-Ads,(cancelled),Cancellation,Content
CHG_001255,SUB_003517,2025-06-23,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001256,SUB_003518,2026-02-16,Basic-Ads,(cancelled),Cancellation,Content
CHG_001257,SUB_003523,2025-09-30,Basic-Ads,(cancelled),Cancellation,Content
CHG_001258,SUB_003536,2025-09-22,Standard,(cancelled),Cancellation,Cost
CHG_001259,SUB_003537,2025-09-07,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001260,SUB_003541,2025-08-20,Standard,(cancelled),Cancellation,Cost
CHG_001261,SUB_003542,2025-08-17,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001262,SUB_003555,2025-12-30,Standard,(cancelled),Cancellation,Service
CHG_001263,SUB_003557,2026-03-10,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001264,SUB_003558,2025-08-30,Basic-Ads,(cancelled),Cancellation,Content
CHG_001265,SUB_003559,2026-03-22,Basic-Ads,(cancelled),Cancellation,Content
CHG_001266,SUB_003560,2025-09-08,Basic-Ads,(cancelled),Cancellation,Content
CHG_001267,SUB_003563,2026-03-18,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001268,SUB_003565,2025-05-30,Basic-Ads,(cancelled),Cancellation,Service
CHG_001269,SUB_003566,2025-04-17,Standard,(cancelled),Cancellation,Cost
CHG_001270,SUB_003573,2025-04-22,Premium,(cancelled),Cancellation,Cost
CHG_001271,SUB_003576,2026-02-06,Standard,(cancelled),Cancellation,Cost
CHG_001272,SUB_003580,2025-10-05,Premium,(cancelled),Cancellation,Cost
CHG_001273,SUB_003581,2025-08-11,Standard,(cancelled),Cancellation,Cost
CHG_001274,SUB_003588,2025-04-30,Basic-Ads,(cancelled),Cancellation,Content
CHG_001275,SUB_003589,2026-01-13,Basic-Ads,(cancelled),Cancellation,Technical
CHG_001276,SUB_003593,2025-08-24,Premium,(cancelled),Cancellation,Cost
CHG_001277,SUB_003595,2025-09-28,Premium,(cancelled),Cancellation,Cost
CHG_001278,SUB_003596,2025-10-29,Standard,(cancelled),Cancellation,Other
CHG_001279,SUB_003597,2025-05-18,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001280,SUB_003600,2025-04-28,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001281,SUB_003601,2026-03-28,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001282,SUB_003602,2025-12-05,Standard,(cancelled),Cancellation,Content
CHG_001283,SUB_003603,2025-09-10,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001284,SUB_003614,2026-01-14,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001285,SUB_003617,2025-12-14,Basic-Ads,(cancelled),Cancellation,Content
CHG_001286,SUB_003618,2026-01-16,Basic-Ads,(cancelled),Cancellation,Content
CHG_001287,SUB_003622,2026-01-01,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001288,SUB_003627,2026-02-18,Standard,(cancelled),Cancellation,Cost
CHG_001289,SUB_003628,2025-09-17,Standard,(cancelled),Cancellation,Content
CHG_001290,SUB_003629,2025-07-20,Basic-Ads,(cancelled),Cancellation,Service
CHG_001291,SUB_003630,2025-07-09,Premium,(cancelled),Cancellation,Technical
CHG_001292,SUB_003634,2025-08-22,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001293,SUB_003638,2025-10-10,Basic-Ads,(cancelled),Cancellation,Other
CHG_001294,SUB_003639,2026-02-04,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001295,SUB_003640,2025-11-13,Basic-Ads,(cancelled),Cancellation,Service
CHG_001296,SUB_003642,2026-03-28,Basic-Ads,(cancelled),Cancellation,Service
CHG_001297,SUB_003645,2026-03-24,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001298,SUB_003650,2025-06-03,Basic-Ads,(cancelled),Cancellation,Other
CHG_001299,SUB_003652,2026-01-26,Premium,(cancelled),Cancellation,Cost
CHG_001300,SUB_003653,2026-02-28,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001301,SUB_003654,2025-11-22,Standard,(cancelled),Cancellation,Technical
CHG_001302,SUB_003655,2026-02-09,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001303,SUB_003657,2025-07-20,Premium,(cancelled),Cancellation,Cost
CHG_001304,SUB_003658,2026-01-30,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_001305,SUB_003659,2025-12-21,Standard,(cancelled),Cancellation,Content
CHG_001306,SUB_003661,2026-03-31,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001307,SUB_003671,2025-04-12,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001308,SUB_003674,2025-09-29,Standard,(cancelled),Cancellation,Content
CHG_001309,SUB_003675,2026-01-07,Standard,(cancelled),Cancellation,Service
CHG_001310,SUB_003682,2026-02-02,Standard,(cancelled),Cancellation,Cost
CHG_001311,SUB_003687,2025-12-28,Basic-Ads,(cancelled),Cancellation,Other
CHG_001312,SUB_003689,2025-12-21,Standard,(cancelled),Cancellation,Cost
CHG_001313,SUB_003690,2025-10-17,Basic-Ads,(cancelled),Cancellation,Content
CHG_001314,SUB_003691,2026-03-28,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001315,SUB_003692,2025-12-21,Basic-Ads,(cancelled),Cancellation,Other
CHG_001316,SUB_003694,2025-10-03,Standard,(cancelled),Cancellation,Content
CHG_001317,SUB_003696,2025-05-20,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001318,SUB_003700,2025-10-29,Basic-Ads,(cancelled),Cancellation,Technical
CHG_001319,SUB_003703,2026-02-06,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001320,SUB_003711,2026-01-24,Standard,(cancelled),Cancellation,NoReason
CHG_001321,SUB_003712,2025-07-23,Premium,(cancelled),Cancellation,NoReason
CHG_001322,SUB_003716,2025-12-26,Standard,(cancelled),Cancellation,Technical
CHG_001323,SUB_003722,2026-01-10,Standard,(cancelled),Cancellation,Cost
CHG_001324,SUB_003724,2025-09-20,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001325,SUB_003725,2026-01-12,Basic-Ads,(cancelled),Cancellation,Content
CHG_001326,SUB_003728,2025-10-12,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_001327,SUB_003730,2025-11-04,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_001328,SUB_003731,2025-06-09,Standard,(cancelled),Cancellation,Cost
CHG_001329,SUB_003735,2025-10-19,Premium,(cancelled),Cancellation,Cost
CHG_001330,SUB_003736,2025-04-09,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001331,SUB_003737,2026-02-20,Standard,(cancelled),Cancellation,Content
CHG_001332,SUB_003738,2026-03-18,Standard,(cancelled),Cancellation,Technical
CHG_001333,SUB_003739,2026-01-20,Standard,(cancelled),Cancellation,Content
CHG_001334,SUB_003740,2025-11-20,Standard,(cancelled),Cancellation,Content
CHG_001335,SUB_003744,2026-03-09,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001336,SUB_003745,2025-12-01,Basic-Ads,(cancelled),Cancellation,Other
CHG_001337,SUB_003746,2025-08-02,Standard,(cancelled),Cancellation,Technical
CHG_001338,SUB_003750,2025-06-06,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001339,SUB_003753,2025-08-05,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_001340,SUB_003764,2025-03-31,Premium,(cancelled),Cancellation,Cost
CHG_001341,SUB_003767,2025-03-31,Standard,(cancelled),Cancellation,Cost
CHG_001342,SUB_003770,2025-10-13,Basic-Ads,(cancelled),Cancellation,Content
CHG_001343,SUB_003772,2026-02-19,Standard,(cancelled),Cancellation,Other
CHG_001344,SUB_003773,2026-03-14,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001345,SUB_003775,2025-12-16,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001346,SUB_003776,2025-12-04,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001347,SUB_003778,2026-03-12,Basic-Ads,(cancelled),Cancellation,Service
CHG_001348,SUB_003780,2025-07-25,Standard,(cancelled),Cancellation,Cost
CHG_001349,SUB_003782,2026-03-09,Standard,(cancelled),Cancellation,Cost
CHG_001350,SUB_003784,2025-08-15,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001351,SUB_003785,2026-03-12,Standard,(cancelled),Cancellation,Cost
CHG_001352,SUB_003786,2025-09-18,Standard,(cancelled),Cancellation,Technical
CHG_001353,SUB_003787,2026-02-10,Standard,(cancelled),Cancellation,Cost
CHG_001354,SUB_003794,2025-05-22,Standard,(cancelled),Cancellation,Content
CHG_001355,SUB_003797,2025-06-20,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001356,SUB_003800,2025-07-23,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001357,SUB_003803,2025-11-19,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001358,SUB_003807,2026-02-14,Standard,(cancelled),Cancellation,Technical
CHG_001359,SUB_003808,2026-02-18,Standard,(cancelled),Cancellation,Content
CHG_001360,SUB_003813,2026-03-14,Basic-Ads,(cancelled),Cancellation,Other
CHG_001361,SUB_003814,2025-09-30,Basic-Ads,(cancelled),Cancellation,Content
CHG_001362,SUB_003817,2026-03-13,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001363,SUB_003825,2025-06-06,Premium,(cancelled),Cancellation,Cost
CHG_001364,SUB_003826,2025-08-20,Basic-Ads,(cancelled),Cancellation,Content
CHG_001365,SUB_003831,2026-02-20,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001366,SUB_003836,2025-09-28,Standard,(cancelled),Cancellation,Cost
CHG_001367,SUB_003838,2025-05-05,Standard,(cancelled),Cancellation,Content
CHG_001368,SUB_003839,2025-09-08,Standard,(cancelled),Cancellation,Other
CHG_001369,SUB_003840,2026-03-09,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001370,SUB_003842,2025-10-08,Standard,(cancelled),Cancellation,Service
CHG_001371,SUB_003846,2025-12-08,Basic-Ads,(cancelled),Cancellation,Service
CHG_001372,SUB_003847,2025-05-21,Basic-Ads,(cancelled),Cancellation,Other
CHG_001373,SUB_003850,2026-03-27,Premium,(cancelled),Cancellation,Cost
CHG_001374,SUB_003852,2025-10-31,Premium,(cancelled),Cancellation,Service
CHG_001375,SUB_003855,2026-03-29,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001376,SUB_003857,2025-04-11,Basic-Ads,(cancelled),Cancellation,Other
CHG_001377,SUB_003859,2026-03-01,Standard,(cancelled),Cancellation,Cost
CHG_001378,SUB_003863,2026-01-07,Basic-Ads,(cancelled),Cancellation,Content
CHG_001379,SUB_003864,2025-09-18,Standard,(cancelled),Cancellation,Service
CHG_001380,SUB_003870,2025-08-28,Standard,(cancelled),Cancellation,NoReason
CHG_001381,SUB_003871,2025-08-11,Basic-Ads,(cancelled),Cancellation,Content
CHG_001382,SUB_003872,2025-11-19,Basic-Ads,(cancelled),Cancellation,Service
CHG_001383,SUB_003874,2026-03-06,Standard,(cancelled),Cancellation,Other
CHG_001384,SUB_003877,2025-12-08,Standard,(cancelled),Cancellation,Content
CHG_001385,SUB_003878,2026-03-07,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001386,SUB_003883,2025-05-12,Basic-Ads,(cancelled),Cancellation,Other
CHG_001387,SUB_003893,2025-11-30,Basic-Ads,(cancelled),Cancellation,Technical
CHG_001388,SUB_003894,2026-02-16,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001389,SUB_003898,2025-06-07,Standard,(cancelled),Cancellation,Technical
CHG_001390,SUB_003908,2025-08-18,Basic-Ads,(cancelled),Cancellation,Technical
CHG_001391,SUB_003915,2025-06-19,Standard,(cancelled),Cancellation,Service
CHG_001392,SUB_003919,2025-07-14,Basic-Ads,(cancelled),Cancellation,Content
CHG_001393,SUB_003922,2025-12-01,Standard,(cancelled),Cancellation,Technical
CHG_001394,SUB_003926,2025-10-29,Premium,(cancelled),Cancellation,Other
CHG_001395,SUB_003927,2026-02-11,Basic-Ads,(cancelled),Cancellation,Service
CHG_001396,SUB_003928,2025-05-16,Premium,(cancelled),Cancellation,Cost
CHG_001397,SUB_003929,2026-03-26,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_001398,SUB_003941,2026-02-06,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001399,SUB_003942,2025-11-20,Basic-Ads,(cancelled),Cancellation,Technical
CHG_001400,SUB_003946,2025-12-01,Standard,(cancelled),Cancellation,Cost
CHG_001401,SUB_003958,2025-10-08,Premium,(cancelled),Cancellation,Technical
CHG_001402,SUB_003959,2026-01-06,Basic-Ads,(cancelled),Cancellation,Service
CHG_001403,SUB_003963,2026-01-04,Standard,(cancelled),Cancellation,Cost
CHG_001404,SUB_003971,2026-02-14,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001405,SUB_003972,2025-07-23,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001406,SUB_003973,2025-12-12,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001407,SUB_003977,2026-03-10,Standard,(cancelled),Cancellation,Cost
CHG_001408,SUB_003979,2025-12-02,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001409,SUB_003981,2026-03-20,Standard,(cancelled),Cancellation,Other
CHG_001410,SUB_003984,2026-03-20,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001411,SUB_003985,2025-07-25,Standard,(cancelled),Cancellation,Cost
CHG_001412,SUB_003988,2025-10-18,Standard,(cancelled),Cancellation,Service
CHG_001413,SUB_003991,2026-01-05,Basic-Ads,(cancelled),Cancellation,Content
CHG_001414,SUB_003993,2025-07-14,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001415,SUB_003999,2026-01-04,Basic-Ads,(cancelled),Cancellation,Technical
CHG_001416,SUB_004000,2026-02-08,Standard,(cancelled),Cancellation,Service
CHG_001417,SUB_004001,2025-06-27,Basic-Ads,(cancelled),Cancellation,Content
CHG_001418,SUB_004004,2025-08-18,Standard,(cancelled),Cancellation,Cost
CHG_001419,SUB_004009,2025-06-23,Basic-Ads,(cancelled),Cancellation,Content
CHG_001420,SUB_004011,2026-03-08,Basic-Ads,(cancelled),Cancellation,Content
CHG_001421,SUB_004017,2025-11-28,Basic-Ads,(cancelled),Cancellation,Technical
CHG_001422,SUB_004019,2026-01-28,Basic-Ads,(cancelled),Cancellation,Technical
CHG_001423,SUB_004020,2025-12-04,Standard,(cancelled),Cancellation,Cost
CHG_001424,SUB_004024,2025-04-29,Standard,(cancelled),Cancellation,Cost
CHG_001425,SUB_004025,2025-12-25,Premium,(cancelled),Cancellation,NoReason
CHG_001426,SUB_004026,2026-01-16,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001427,SUB_004030,2025-08-31,Premium,(cancelled),Cancellation,Content
CHG_001428,SUB_004034,2025-10-12,Standard,(cancelled),Cancellation,Cost
CHG_001429,SUB_004035,2025-11-03,Standard,(cancelled),Cancellation,Content
CHG_001430,SUB_004040,2025-07-29,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001431,SUB_004041,2026-02-09,Basic-Ads,(cancelled),Cancellation,Technical
CHG_001432,SUB_004043,2026-03-02,Standard,(cancelled),Cancellation,Cost
CHG_001433,SUB_004051,2026-03-19,Standard,(cancelled),Cancellation,Technical
CHG_001434,SUB_004053,2025-11-01,Basic-Ads,(cancelled),Cancellation,Content
CHG_001435,SUB_004054,2026-02-07,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001436,SUB_004055,2026-01-31,Standard,(cancelled),Cancellation,Cost
CHG_001437,SUB_004060,2026-03-01,Standard,(cancelled),Cancellation,Content
CHG_001438,SUB_004063,2025-07-19,Basic-Ads,(cancelled),Cancellation,Content
CHG_001439,SUB_004067,2025-05-26,Basic-Ads,(cancelled),Cancellation,Other
CHG_001440,SUB_004070,2025-08-18,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001441,SUB_004072,2025-10-08,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_001442,SUB_004073,2025-07-08,Standard,(cancelled),Cancellation,Content
CHG_001443,SUB_004074,2025-08-30,Standard,(cancelled),Cancellation,Technical
CHG_001444,SUB_004076,2026-01-11,Basic-Ads,(cancelled),Cancellation,Technical
CHG_001445,SUB_004078,2025-10-24,Standard,(cancelled),Cancellation,Service
CHG_001446,SUB_004080,2025-08-02,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001447,SUB_004081,2026-03-28,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001448,SUB_004084,2025-11-12,Standard,(cancelled),Cancellation,Technical
CHG_001449,SUB_004085,2025-10-11,Basic-Ads,(cancelled),Cancellation,NoReason
CHG_001450,SUB_004086,2026-03-20,Standard,(cancelled),Cancellation,Cost
CHG_001451,SUB_004087,2026-03-24,Basic-Ads,(cancelled),Cancellation,Content
CHG_001452,SUB_004093,2026-01-07,Standard,(cancelled),Cancellation,Cost
CHG_001453,SUB_004097,2025-11-13,Basic-Ads,(cancelled),Cancellation,Content
CHG_001454,SUB_004106,2025-06-27,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001455,SUB_004109,2026-03-18,Basic-Ads,(cancelled),Cancellation,Other
CHG_001456,SUB_004117,2025-09-26,Standard,(cancelled),Cancellation,Cost
CHG_001457,SUB_004123,2026-03-15,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001458,SUB_004129,2025-08-13,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001459,SUB_004131,2026-02-10,Premium,(cancelled),Cancellation,Cost
CHG_001460,SUB_004132,2026-02-17,Basic-Ads,(cancelled),Cancellation,Service
CHG_001461,SUB_004133,2025-09-02,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001462,SUB_004134,2025-09-23,Premium,(cancelled),Cancellation,Cost
CHG_001463,SUB_004140,2026-03-13,Basic-Ads,(cancelled),Cancellation,Content
CHG_001464,SUB_004144,2026-01-26,Basic-Ads,(cancelled),Cancellation,Content
CHG_001465,SUB_004145,2025-09-25,Standard,(cancelled),Cancellation,Cost
CHG_001466,SUB_004149,2025-12-21,Basic-Ads,(cancelled),Cancellation,Service
CHG_001467,SUB_004151,2025-09-13,Premium,(cancelled),Cancellation,Content
CHG_001468,SUB_004152,2025-08-04,Basic-Ads,(cancelled),Cancellation,Service
CHG_001469,SUB_004153,2026-01-09,Standard,(cancelled),Cancellation,Content
CHG_001470,SUB_004155,2025-04-22,Basic-Ads,(cancelled),Cancellation,Technical
CHG_001471,SUB_004157,2025-04-29,Basic-Ads,(cancelled),Cancellation,Content
CHG_001472,SUB_004163,2026-01-26,Basic-Ads,(cancelled),Cancellation,Cost
CHG_001473,SUB_004167,2026-03-08,Standard,(cancelled),Cancellation,Content
CHG_001474,SUB_004170,2025-06-05,Standard,(cancelled),Cancellation,Cost
CHG_001475,SUB_004181,2026-02-24,Standard,(cancelled),Cancellation,Cost
