ticket_id,subscriber_id,ticket_date,issue_category,resolution_status,resolution_time_hours,csat_score,contact_channel
TKT_000956,SUB_003003,2025-12-04,Billing,Resolved,2.2,,Chat
TKT_000957,SUB_003003,2026-02-23,Streaming Quality,Pending,15.0,,Chat
TKT_000958,SUB_003014,2025-05-07,Streaming Quality,Resolved,6.4,5.0,Email
TKT_000959,SUB_003021,2025-06-08,Account Access,Resolved,25.0,4.0,In-App
TKT_000960,SUB_003021,2025-09-05,Account Access,Customer-Closed,30.7,,In-App
TKT_000961,SUB_003022,2026-01-28,Streaming Quality,Resolved,5.9,4.0,In-App
TKT_000962,SUB_003023,2025-08-28,Streaming Quality,Resolved,24.2,,In-App
TKT_000963,SUB_003031,2025-04-22,Cancellation Help,Resolved,6.6,4.0,Chat
TKT_000964,SUB_003031,2025-04-13,Billing,Resolved,18.1,4.0,Chat
TKT_000965,SUB_003034,2025-04-11,Billing,Resolved,2.6,4.0,In-App
TKT_000966,SUB_003034,2025-06-11,Streaming Quality,Resolved,1.8,4.0,Email
TKT_000967,SUB_003038,2025-11-10,Streaming Quality,Resolved,82.2,5.0,In-App
TKT_000968,SUB_003041,2025-07-25,Cancellation Help,Resolved,30.3,,Email
TKT_000969,SUB_003044,2025-12-28,Streaming Quality,Resolved,20.5,4.0,In-App
TKT_000970,SUB_003044,2026-02-18,Streaming Quality,Resolved,38.7,4.0,Email
TKT_000971,SUB_003045,2026-01-08,Billing,Resolved,13.7,4.0,Phone
TKT_000972,SUB_003045,2025-06-13,Billing,Unresolved,7.3,,Chat
TKT_000973,SUB_003045,2026-03-23,Billing,Resolved,47.2,3.0,Phone
TKT_000974,SUB_003045,2026-03-23,Streaming Quality,Unresolved,24.0,,Chat
TKT_000975,SUB_003048,2026-03-12,Billing,Unresolved,31.9,2.0,Phone
TKT_000976,SUB_003049,2026-03-16,Streaming Quality,Resolved,2.9,,Chat
TKT_000977,SUB_003050,2025-09-16,Content Request,Resolved,8.9,3.0,In-App
TKT_000978,SUB_003054,2026-03-02,Cancellation Help,Resolved,9.8,4.0,Email
TKT_000979,SUB_003059,2025-10-04,Streaming Quality,Customer-Closed,50.9,1.0,Phone
TKT_000980,SUB_003066,2025-05-19,Cancellation Help,Resolved,11.9,,In-App
TKT_000981,SUB_003066,2025-03-31,Account Access,Resolved,6.7,3.0,Chat
TKT_000982,SUB_003071,2025-06-17,Content Request,Resolved,12.4,5.0,Email
TKT_000983,SUB_003080,2026-01-31,Streaming Quality,Customer-Closed,3.6,,Email
TKT_000984,SUB_003102,2026-01-11,Cancellation Help,Resolved,9.7,5.0,In-App
TKT_000985,SUB_003103,2025-09-18,Billing,Resolved,23.1,5.0,Chat
TKT_000986,SUB_003106,2025-04-24,Billing,Unresolved,12.8,1.0,In-App
TKT_000987,SUB_003111,2025-10-05,Cancellation Help,Resolved,4.1,4.0,Phone
TKT_000988,SUB_003117,2025-10-29,Cancellation Help,Unresolved,29.0,,In-App
TKT_000989,SUB_003121,2025-08-17,Billing,Customer-Closed,61.7,1.0,Email
TKT_000990,SUB_003125,2026-02-17,Billing,Resolved,1.9,,Chat
TKT_000991,SUB_003129,2025-11-01,Streaming Quality,Resolved,6.2,,Email
TKT_000992,SUB_003129,2025-10-31,Content Request,Resolved,17.1,5.0,In-App
TKT_000993,SUB_003130,2025-07-02,Streaming Quality,Resolved,7.4,4.0,In-App
TKT_000994,SUB_003130,2025-06-07,Billing,Resolved,4.1,5.0,Chat
TKT_000995,SUB_003131,2025-08-25,Billing,Customer-Closed,6.5,,Email
TKT_000996,SUB_003138,2026-02-15,Streaming Quality,Customer-Closed,2.7,1.0,Chat
TKT_000997,SUB_003138,2026-02-17,Account Access,Resolved,11.7,,Chat
TKT_000998,SUB_003141,2026-03-31,Cancellation Help,Resolved,10.1,4.0,In-App
TKT_000999,SUB_003143,2026-02-01,Account Access,Resolved,79.2,4.0,In-App
TKT_001000,SUB_003145,2025-04-06,Billing,Unresolved,26.0,,In-App
TKT_001001,SUB_003158,2026-03-31,Account Access,Resolved,14.3,5.0,In-App
TKT_001002,SUB_003159,2025-11-07,Cancellation Help,Resolved,13.2,5.0,Email
TKT_001003,SUB_003162,2026-02-28,Streaming Quality,Resolved,40.3,,Chat
TKT_001004,SUB_003168,2025-12-24,Billing,Resolved,11.0,,Email
TKT_001005,SUB_003171,2025-12-07,Billing,Unresolved,7.6,1.0,In-App
TKT_001006,SUB_003171,2025-12-14,Streaming Quality,Customer-Closed,4.1,,Email
TKT_001007,SUB_003173,2025-10-18,Streaming Quality,Resolved,6.3,,In-App
TKT_001008,SUB_003174,2026-03-26,Account Access,Resolved,26.6,,Chat
TKT_001009,SUB_003174,2026-02-03,Streaming Quality,Resolved,16.5,5.0,Chat
TKT_001010,SUB_003174,2026-02-08,Streaming Quality,Resolved,3.5,,In-App
TKT_001011,SUB_003180,2025-04-19,Billing,Unresolved,10.8,2.0,In-App
TKT_001012,SUB_003186,2026-03-26,Billing,Resolved,15.5,5.0,Email
TKT_001013,SUB_003187,2026-02-28,Cancellation Help,Resolved,30.3,,Email
TKT_001014,SUB_003192,2025-10-19,Billing,Resolved,13.7,,Phone
TKT_001015,SUB_003192,2026-03-27,Streaming Quality,Resolved,8.4,5.0,Email
TKT_001016,SUB_003204,2026-01-26,Account Access,Unresolved,9.9,2.0,Phone
TKT_001017,SUB_003206,2026-03-22,Billing,Resolved,8.4,4.0,Chat
TKT_001018,SUB_003212,2026-03-01,Account Access,Resolved,19.8,4.0,In-App
TKT_001019,SUB_003212,2026-03-16,Streaming Quality,Unresolved,22.4,,Email
TKT_001020,SUB_003213,2025-08-05,Streaming Quality,Customer-Closed,38.0,,Chat
TKT_001021,SUB_003213,2025-07-27,Content Request,Pending,23.5,1.0,Phone
TKT_001022,SUB_003215,2025-11-02,Account Access,Resolved,78.1,3.0,In-App
TKT_001023,SUB_003215,2026-01-15,Account Access,Resolved,64.4,,In-App
TKT_001024,SUB_003216,2026-02-10,Account Access,Customer-Closed,57.7,2.0,In-App
TKT_001025,SUB_003229,2026-03-21,Content Request,Resolved,12.1,4.0,In-App
TKT_001026,SUB_003249,2025-08-24,Content Request,Resolved,6.8,3.0,Chat
TKT_001027,SUB_003251,2025-06-30,Billing,Resolved,7.4,,In-App
TKT_001028,SUB_003262,2025-07-02,Content Request,Resolved,15.9,,Email
TKT_001029,SUB_003263,2025-10-31,Cancellation Help,Customer-Closed,14.3,1.0,In-App
TKT_001030,SUB_003272,2026-03-01,Streaming Quality,Pending,39.2,2.0,Chat
TKT_001031,SUB_003285,2026-02-28,Streaming Quality,Resolved,45.0,4.0,In-App
TKT_001032,SUB_003285,2026-03-10,Streaming Quality,Resolved,7.0,4.0,Chat
TKT_001033,SUB_003285,2026-03-05,Account Access,Unresolved,3.4,1.0,Chat
TKT_001034,SUB_003288,2025-09-23,Content Request,Unresolved,58.8,1.0,In-App
TKT_001035,SUB_003293,2026-02-16,Billing,Customer-Closed,1.9,2.0,Phone
TKT_001036,SUB_003295,2025-04-12,Billing,Resolved,15.4,5.0,In-App
TKT_001037,SUB_003297,2026-02-05,Account Access,Resolved,13.9,,Email
TKT_001038,SUB_003297,2025-06-10,Account Access,Resolved,3.7,5.0,Email
TKT_001039,SUB_003305,2025-11-06,Billing,Unresolved,6.0,,In-App
TKT_001040,SUB_003305,2025-11-10,Billing,Unresolved,3.4,1.0,Phone
TKT_001041,SUB_003305,2025-11-04,Content Request,Pending,94.7,,Chat
TKT_001042,SUB_003305,2025-10-31,Billing,Unresolved,19.0,2.0,In-App
TKT_001043,SUB_003307,2025-09-09,Streaming Quality,Resolved,3.3,,Email
TKT_001044,SUB_003307,2026-03-22,Billing,Resolved,2.0,,In-App
TKT_001045,SUB_003315,2025-05-16,Billing,Unresolved,22.3,3.0,In-App
TKT_001046,SUB_003315,2025-04-10,Streaming Quality,Unresolved,43.3,,In-App
TKT_001047,SUB_003317,2025-08-27,Account Access,Resolved,47.5,,In-App
TKT_001048,SUB_003317,2025-09-03,Account Access,Unresolved,4.3,1.0,Chat
TKT_001049,SUB_003320,2025-06-28,Streaming Quality,Resolved,14.1,5.0,Phone
TKT_001050,SUB_003320,2025-08-05,Billing,Unresolved,16.7,2.0,Chat
TKT_001051,SUB_003323,2026-03-22,Account Access,Resolved,7.2,5.0,Chat
TKT_001052,SUB_003323,2026-02-17,Billing,Resolved,26.5,4.0,Chat
TKT_001053,SUB_003332,2026-01-18,Streaming Quality,Resolved,8.4,,Chat
TKT_001054,SUB_003332,2025-10-04,Account Access,Resolved,46.8,3.0,Email
TKT_001055,SUB_003333,2025-06-09,Cancellation Help,Resolved,18.6,,Phone
TKT_001056,SUB_003340,2025-09-06,Billing,Resolved,12.2,4.0,Phone
TKT_001057,SUB_003341,2026-02-25,Streaming Quality,Resolved,14.5,5.0,Chat
TKT_001058,SUB_003349,2025-04-23,Streaming Quality,Customer-Closed,12.9,2.0,In-App
TKT_001059,SUB_003358,2025-08-08,Content Request,Unresolved,10.3,,Chat
TKT_001060,SUB_003359,2025-10-22,Streaming Quality,Resolved,52.5,5.0,In-App
TKT_001061,SUB_003359,2026-01-13,Billing,Pending,26.1,3.0,Chat
TKT_001062,SUB_003359,2025-07-17,Billing,Customer-Closed,17.6,3.0,In-App
TKT_001063,SUB_003359,2025-12-11,Streaming Quality,Unresolved,2.7,,In-App
TKT_001064,SUB_003362,2025-06-13,Streaming Quality,Customer-Closed,2.7,,In-App
TKT_001065,SUB_003369,2025-04-09,Billing,Unresolved,12.2,2.0,Chat
TKT_001066,SUB_003370,2026-03-21,Streaming Quality,Resolved,14.8,5.0,Email
TKT_001067,SUB_003372,2025-10-13,Streaming Quality,Resolved,1.2,5.0,In-App
TKT_001068,SUB_003375,2026-02-22,Streaming Quality,Resolved,19.9,,In-App
TKT_001069,SUB_003382,2025-04-04,Account Access,Pending,7.5,2.0,Phone
TKT_001070,SUB_003382,2025-05-22,Streaming Quality,Resolved,10.7,5.0,Email
TKT_001071,SUB_003388,2025-09-26,Billing,Resolved,12.7,,Phone
TKT_001072,SUB_003389,2025-07-06,Cancellation Help,Resolved,32.2,,Chat
TKT_001073,SUB_003394,2026-02-18,Account Access,Resolved,8.3,4.0,In-App
TKT_001074,SUB_003394,2025-10-16,Content Request,Pending,46.6,,In-App
TKT_001075,SUB_003395,2025-08-04,Streaming Quality,Resolved,27.3,3.0,In-App
TKT_001076,SUB_003400,2025-07-05,Content Request,Resolved,10.2,,Phone
TKT_001077,SUB_003401,2025-10-12,Streaming Quality,Resolved,4.6,5.0,In-App
TKT_001078,SUB_003403,2026-03-17,Billing,Resolved,15.1,5.0,Email
TKT_001079,SUB_003404,2025-11-06,Content Request,Resolved,8.2,5.0,Chat
TKT_001080,SUB_003413,2025-07-22,Account Access,Unresolved,45.1,1.0,Email
TKT_001081,SUB_003414,2025-06-04,Account Access,Unresolved,6.9,2.0,Email
TKT_001082,SUB_003416,2025-07-06,Streaming Quality,Resolved,3.9,4.0,In-App
TKT_001083,SUB_003425,2026-03-27,Billing,Resolved,18.9,,Chat
TKT_001084,SUB_003444,2025-11-29,Billing,Pending,2.1,2.0,Email
TKT_001085,SUB_003445,2026-03-12,Billing,Resolved,44.3,,Email
TKT_001086,SUB_003446,2025-05-09,Cancellation Help,Unresolved,38.7,1.0,In-App
TKT_001087,SUB_003448,2025-05-02,Billing,Resolved,14.4,,In-App
TKT_001088,SUB_003452,2025-05-18,Cancellation Help,Resolved,4.4,5.0,In-App
TKT_001089,SUB_003453,2025-06-02,Streaming Quality,Unresolved,11.1,1.0,Phone
TKT_001090,SUB_003464,2025-10-29,Cancellation Help,Resolved,16.4,,In-App
TKT_001091,SUB_003475,2025-10-15,Streaming Quality,Resolved,2.9,3.0,Chat
TKT_001092,SUB_003478,2026-03-10,Account Access,Resolved,33.0,3.0,Email
TKT_001093,SUB_003480,2025-12-12,Billing,Resolved,4.6,,Email
TKT_001094,SUB_003481,2025-09-27,Cancellation Help,Resolved,16.4,,In-App
TKT_001095,SUB_003481,2025-07-19,Content Request,Resolved,7.1,5.0,In-App
TKT_001096,SUB_003481,2025-08-29,Billing,Customer-Closed,23.7,1.0,Chat
TKT_001097,SUB_003481,2025-05-31,Content Request,Pending,28.5,,In-App
TKT_001098,SUB_003483,2025-12-03,Streaming Quality,Resolved,9.4,3.0,In-App
TKT_001099,SUB_003483,2025-12-10,Content Request,Resolved,56.8,,Email
TKT_001100,SUB_003498,2025-10-08,Billing,Unresolved,12.5,3.0,In-App
TKT_001101,SUB_003499,2025-09-16,Content Request,Customer-Closed,110.5,3.0,In-App
TKT_001102,SUB_003499,2025-08-06,Account Access,Unresolved,30.5,,In-App
TKT_001103,SUB_003499,2025-06-24,Streaming Quality,Resolved,11.0,5.0,In-App
TKT_001104,SUB_003499,2025-09-26,Content Request,Unresolved,28.1,3.0,In-App
TKT_001105,SUB_003500,2025-11-11,Streaming Quality,Unresolved,1.6,1.0,Email
TKT_001106,SUB_003510,2025-09-13,Streaming Quality,Pending,55.8,,Chat
TKT_001107,SUB_003512,2025-12-03,Streaming Quality,Resolved,13.8,3.0,In-App
TKT_001108,SUB_003512,2025-04-16,Streaming Quality,Resolved,13.9,,Phone
TKT_001109,SUB_003512,2025-06-13,Streaming Quality,Resolved,32.8,5.0,In-App
TKT_001110,SUB_003513,2025-11-27,Streaming Quality,Resolved,3.4,5.0,Chat
TKT_001111,SUB_003516,2025-08-07,Streaming Quality,Pending,4.8,1.0,Email
TKT_001112,SUB_003526,2026-03-13,Billing,Customer-Closed,80.5,2.0,Chat
TKT_001113,SUB_003530,2025-04-24,Cancellation Help,Resolved,24.4,5.0,Chat
TKT_001114,SUB_003530,2025-04-25,Account Access,Resolved,23.7,,In-App
TKT_001115,SUB_003531,2025-09-06,Streaming Quality,Resolved,10.1,5.0,In-App
TKT_001116,SUB_003533,2026-03-19,Account Access,Unresolved,3.0,,In-App
TKT_001117,SUB_003549,2025-08-05,Billing,Resolved,8.2,5.0,In-App
TKT_001118,SUB_003553,2026-03-23,Account Access,Pending,33.2,,Email
TKT_001119,SUB_003556,2026-03-30,Billing,Pending,11.2,1.0,In-App
TKT_001120,SUB_003560,2025-07-21,Content Request,Pending,0.6,,Chat
TKT_001121,SUB_003561,2025-09-17,Streaming Quality,Resolved,12.0,,Email
TKT_001122,SUB_003571,2026-03-31,Streaming Quality,Unresolved,7.2,,In-App
TKT_001123,SUB_003577,2026-03-02,Account Access,Unresolved,12.5,3.0,Chat
TKT_001124,SUB_003589,2025-04-17,Account Access,Resolved,5.1,4.0,In-App
TKT_001125,SUB_003595,2025-04-09,Content Request,Resolved,22.8,5.0,In-App
TKT_001126,SUB_003597,2025-04-25,Billing,Resolved,22.2,4.0,Email
TKT_001127,SUB_003607,2026-03-27,Cancellation Help,Resolved,19.4,5.0,Chat
TKT_001128,SUB_003609,2025-09-22,Account Access,Resolved,5.8,4.0,Email
TKT_001129,SUB_003609,2025-09-24,Account Access,Resolved,6.7,5.0,Chat
TKT_001130,SUB_003609,2025-10-02,Billing,Resolved,7.7,4.0,In-App
TKT_001131,SUB_003615,2025-06-25,Billing,Resolved,7.9,,Email
TKT_001132,SUB_003616,2025-08-27,Billing,Resolved,92.2,,In-App
TKT_001133,SUB_003616,2025-07-31,Billing,Resolved,66.1,5.0,In-App
TKT_001134,SUB_003617,2025-10-10,Account Access,Resolved,9.3,4.0,Email
TKT_001135,SUB_003617,2025-04-30,Cancellation Help,Customer-Closed,11.3,3.0,Chat
TKT_001136,SUB_003618,2025-12-20,Billing,Customer-Closed,9.2,1.0,In-App
TKT_001137,SUB_003618,2025-12-29,Cancellation Help,Resolved,18.2,,Chat
TKT_001138,SUB_003618,2025-10-12,Billing,Unresolved,14.7,2.0,Email
TKT_001139,SUB_003622,2025-12-14,Streaming Quality,Resolved,6.3,4.0,Chat
TKT_001140,SUB_003630,2025-05-06,Streaming Quality,Unresolved,12.2,,In-App
TKT_001141,SUB_003642,2026-01-19,Cancellation Help,Resolved,6.9,3.0,Email
TKT_001142,SUB_003644,2025-04-13,Account Access,Resolved,18.3,,Email
TKT_001143,SUB_003644,2025-12-24,Account Access,Resolved,18.0,,Phone
TKT_001144,SUB_003644,2025-07-04,Billing,Resolved,3.4,,Chat
TKT_001145,SUB_003644,2026-02-14,Account Access,Resolved,19.1,5.0,Phone
TKT_001146,SUB_003645,2026-03-19,Cancellation Help,Resolved,3.7,3.0,Email
TKT_001147,SUB_003650,2025-04-27,Billing,Customer-Closed,21.9,1.0,In-App
TKT_001148,SUB_003651,2025-11-22,Account Access,Resolved,16.8,5.0,In-App
TKT_001149,SUB_003661,2025-07-21,Content Request,Resolved,9.8,,In-App
TKT_001150,SUB_003661,2025-09-05,Billing,Pending,5.8,3.0,In-App
TKT_001151,SUB_003665,2025-09-28,Billing,Resolved,5.5,3.0,In-App
TKT_001152,SUB_003665,2025-10-13,Billing,Resolved,2.0,,Chat
TKT_001153,SUB_003671,2025-03-31,Streaming Quality,Resolved,44.5,4.0,In-App
TKT_001154,SUB_003672,2025-07-21,Content Request,Resolved,15.5,4.0,Email
TKT_001155,SUB_003677,2025-11-16,Streaming Quality,Resolved,43.9,,Phone
TKT_001156,SUB_003680,2025-07-07,Streaming Quality,Resolved,5.1,,Chat
TKT_001157,SUB_003683,2025-06-22,Billing,Resolved,11.3,3.0,In-App
TKT_001158,SUB_003683,2026-02-13,Streaming Quality,Resolved,11.6,,Email
TKT_001159,SUB_003684,2025-06-20,Streaming Quality,Resolved,28.6,3.0,Phone
TKT_001160,SUB_003684,2025-12-28,Streaming Quality,Unresolved,39.4,2.0,Chat
TKT_001161,SUB_003684,2025-09-25,Streaming Quality,Resolved,4.8,5.0,Email
TKT_001162,SUB_003688,2025-06-29,Streaming Quality,Resolved,12.9,4.0,In-App
TKT_001163,SUB_003689,2025-09-02,Billing,Unresolved,10.1,,Chat
TKT_001164,SUB_003689,2025-12-02,Billing,Resolved,52.1,,Chat
TKT_001165,SUB_003690,2025-09-13,Streaming Quality,Resolved,25.1,,In-App
TKT_001166,SUB_003691,2026-02-13,Content Request,Unresolved,4.7,1.0,In-App
TKT_001167,SUB_003691,2026-03-26,Billing,Resolved,40.4,5.0,Chat
TKT_001168,SUB_003706,2025-07-13,Streaming Quality,Resolved,20.0,,In-App
TKT_001169,SUB_003706,2025-07-10,Account Access,Resolved,11.6,,Chat
TKT_001170,SUB_003711,2025-11-19,Billing,Resolved,2.4,4.0,Chat
TKT_001171,SUB_003712,2025-04-27,Streaming Quality,Resolved,8.2,,Phone
TKT_001172,SUB_003714,2025-11-25,Cancellation Help,Resolved,6.3,3.0,Phone
TKT_001173,SUB_003716,2025-07-08,Account Access,Resolved,3.5,,In-App
TKT_001174,SUB_003717,2026-01-03,Cancellation Help,Resolved,88.3,,Chat
TKT_001175,SUB_003721,2026-01-09,Streaming Quality,Resolved,11.1,4.0,Chat
TKT_001176,SUB_003723,2026-01-28,Streaming Quality,Resolved,14.3,5.0,Email
TKT_001177,SUB_003725,2026-01-06,Streaming Quality,Resolved,8.9,5.0,Email
TKT_001178,SUB_003729,2025-11-27,Cancellation Help,Unresolved,28.1,1.0,In-App
TKT_001179,SUB_003730,2025-08-30,Streaming Quality,Resolved,38.3,4.0,In-App
TKT_001180,SUB_003730,2025-07-31,Cancellation Help,Customer-Closed,10.3,2.0,Chat
TKT_001181,SUB_003731,2025-05-15,Streaming Quality,Unresolved,11.2,,Email
TKT_001182,SUB_003733,2025-08-31,Billing,Resolved,8.6,,In-App
TKT_001183,SUB_003737,2025-09-06,Cancellation Help,Unresolved,6.4,,In-App
TKT_001184,SUB_003739,2025-08-28,Cancellation Help,Unresolved,11.1,3.0,In-App
TKT_001185,SUB_003742,2025-05-18,Account Access,Resolved,33.2,3.0,In-App
TKT_001186,SUB_003746,2025-07-15,Billing,Customer-Closed,80.4,3.0,Chat
TKT_001187,SUB_003750,2025-04-14,Cancellation Help,Pending,15.8,1.0,Chat
TKT_001188,SUB_003750,2025-05-11,Streaming Quality,Resolved,12.3,5.0,In-App
TKT_001189,SUB_003754,2026-03-26,Account Access,Resolved,5.2,5.0,Chat
TKT_001190,SUB_003762,2026-02-18,Streaming Quality,Resolved,20.6,5.0,In-App
TKT_001191,SUB_003762,2025-11-02,Account Access,Resolved,20.1,4.0,In-App
TKT_001192,SUB_003769,2025-09-20,Cancellation Help,Resolved,2.2,4.0,Email
TKT_001193,SUB_003772,2025-12-13,Billing,Customer-Closed,20.0,2.0,Email
TKT_001194,SUB_003779,2026-03-22,Cancellation Help,Customer-Closed,49.8,,In-App
TKT_001195,SUB_003779,2026-03-05,Account Access,Resolved,35.7,4.0,Chat
TKT_001196,SUB_003780,2025-06-19,Account Access,Resolved,22.0,4.0,Chat
TKT_001197,SUB_003780,2025-04-04,Streaming Quality,Pending,4.8,2.0,In-App
TKT_001198,SUB_003780,2025-06-21,Streaming Quality,Unresolved,1.6,,Email
TKT_001199,SUB_003785,2025-12-16,Streaming Quality,Unresolved,51.1,1.0,Chat
TKT_001200,SUB_003786,2025-06-23,Streaming Quality,Customer-Closed,11.6,,Email
TKT_001201,SUB_003787,2025-06-15,Billing,Resolved,9.6,,Chat
TKT_001202,SUB_003789,2026-02-07,Content Request,Resolved,23.7,5.0,In-App
TKT_001203,SUB_003793,2026-01-02,Billing,Pending,11.4,3.0,In-App
TKT_001204,SUB_003800,2025-05-29,Account Access,Resolved,9.1,5.0,Chat
TKT_001205,SUB_003801,2025-10-17,Account Access,Resolved,11.5,5.0,Email
TKT_001206,SUB_003801,2025-12-24,Streaming Quality,Unresolved,168.0,3.0,In-App
TKT_001207,SUB_003801,2026-01-06,Account Access,Resolved,0.5,,Phone
TKT_001208,SUB_003801,2025-07-17,Billing,Pending,21.6,1.0,In-App
TKT_001209,SUB_003802,2025-11-28,Account Access,Resolved,4.2,,Phone
TKT_001210,SUB_003802,2025-09-05,Cancellation Help,Resolved,60.3,4.0,Chat
TKT_001211,SUB_003803,2025-11-05,Streaming Quality,Unresolved,9.0,3.0,Chat
TKT_001212,SUB_003809,2026-03-14,Content Request,Pending,25.0,1.0,Chat
TKT_001213,SUB_003810,2025-05-03,Billing,Resolved,20.5,,In-App
TKT_001214,SUB_003810,2025-04-07,Account Access,Resolved,4.7,5.0,In-App
TKT_001215,SUB_003817,2026-03-06,Content Request,Customer-Closed,4.1,,Chat
TKT_001216,SUB_003822,2026-03-03,Cancellation Help,Resolved,5.1,,Chat
TKT_001217,SUB_003833,2025-11-13,Content Request,Resolved,8.1,5.0,In-App
TKT_001218,SUB_003835,2026-01-16,Streaming Quality,Resolved,2.2,,Chat
TKT_001219,SUB_003836,2025-09-14,Account Access,Resolved,17.8,,In-App
TKT_001220,SUB_003838,2025-04-29,Account Access,Resolved,34.2,4.0,Chat
TKT_001221,SUB_003838,2025-04-05,Streaming Quality,Customer-Closed,23.6,3.0,Email
TKT_001222,SUB_003838,2025-05-02,Streaming Quality,Unresolved,3.2,2.0,In-App
TKT_001223,SUB_003839,2025-09-04,Streaming Quality,Resolved,24.1,5.0,Email
TKT_001224,SUB_003840,2026-03-08,Content Request,Resolved,39.8,5.0,In-App
TKT_001225,SUB_003844,2025-11-04,Billing,Resolved,4.4,,Chat
TKT_001226,SUB_003849,2026-03-26,Streaming Quality,Resolved,5.7,5.0,Phone
TKT_001227,SUB_003855,2025-12-15,Account Access,Resolved,8.2,4.0,Chat
TKT_001228,SUB_003859,2025-09-10,Content Request,Resolved,9.4,4.0,Chat
TKT_001229,SUB_003863,2025-09-29,Content Request,Unresolved,8.0,3.0,Email
TKT_001230,SUB_003863,2025-08-25,Streaming Quality,Unresolved,26.9,1.0,Chat
TKT_001231,SUB_003865,2025-08-05,Streaming Quality,Resolved,11.4,5.0,Chat
TKT_001232,SUB_003867,2025-04-23,Streaming Quality,Unresolved,21.6,,Email
TKT_001233,SUB_003867,2025-10-21,Billing,Resolved,20.9,,Chat
TKT_001234,SUB_003873,2025-12-19,Account Access,Resolved,4.1,4.0,In-App
TKT_001235,SUB_003880,2025-04-20,Streaming Quality,Customer-Closed,10.1,,In-App
TKT_001236,SUB_003884,2025-11-23,Streaming Quality,Resolved,16.5,4.0,Chat
TKT_001237,SUB_003888,2026-01-14,Streaming Quality,Resolved,15.8,3.0,Email
TKT_001238,SUB_003889,2026-01-23,Billing,Unresolved,16.1,1.0,Email
TKT_001239,SUB_003891,2025-09-18,Cancellation Help,Resolved,5.9,5.0,Chat
TKT_001240,SUB_003896,2025-09-12,Content Request,Resolved,85.2,5.0,Email
TKT_001241,SUB_003896,2025-05-06,Content Request,Pending,12.6,1.0,Chat
TKT_001242,SUB_003904,2026-01-27,Cancellation Help,Customer-Closed,27.0,1.0,Email
TKT_001243,SUB_003908,2025-04-14,Billing,Resolved,2.8,,Chat
TKT_001244,SUB_003911,2026-03-16,Account Access,Resolved,6.3,5.0,In-App
TKT_001245,SUB_003916,2025-04-07,Content Request,Resolved,54.9,,In-App
TKT_001246,SUB_003926,2025-04-19,Cancellation Help,Unresolved,9.0,,Email
TKT_001247,SUB_003927,2026-01-09,Account Access,Unresolved,35.7,2.0,In-App
TKT_001248,SUB_003929,2026-02-03,Billing,Resolved,8.8,5.0,Chat
TKT_001249,SUB_003935,2026-02-16,Account Access,Resolved,22.9,,Email
TKT_001250,SUB_003939,2025-12-27,Account Access,Resolved,4.0,,Chat
TKT_001251,SUB_003939,2026-01-21,Content Request,Resolved,4.8,,Phone
TKT_001252,SUB_003957,2025-12-26,Content Request,Resolved,6.7,5.0,In-App
TKT_001253,SUB_003957,2026-02-25,Streaming Quality,Resolved,14.6,5.0,Email
TKT_001254,SUB_003958,2025-09-14,Streaming Quality,Unresolved,47.1,1.0,In-App
TKT_001255,SUB_003959,2025-08-07,Streaming Quality,Resolved,52.0,,Email
TKT_001256,SUB_003960,2026-02-24,Streaming Quality,Resolved,14.2,,In-App
TKT_001257,SUB_003962,2026-03-23,Content Request,Resolved,16.4,4.0,Chat
TKT_001258,SUB_003964,2026-03-30,Streaming Quality,Unresolved,3.6,,Email
TKT_001259,SUB_003975,2025-12-31,Cancellation Help,Resolved,13.4,4.0,Chat
TKT_001260,SUB_003975,2025-05-04,Cancellation Help,Resolved,6.2,5.0,Email
TKT_001261,SUB_003977,2025-12-25,Billing,Unresolved,10.4,1.0,In-App
TKT_001262,SUB_003985,2025-04-16,Streaming Quality,Customer-Closed,8.5,2.0,Chat
TKT_001263,SUB_003992,2025-10-21,Content Request,Customer-Closed,5.7,2.0,Chat
TKT_001264,SUB_003996,2025-10-12,Streaming Quality,Customer-Closed,73.3,,Email
